DATAFLOW,LAST UPDATE,freq,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKC2,2017,16.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKC2,2018,17.8,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKC2,2019,12.5,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,1999,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2003,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2004,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2005,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2006,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2007,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2008,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2009,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2010,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2011,24.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2012,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2013,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2014,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2015,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2016,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2017,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2018,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD1,2019,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,1999,12.3,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2002,11.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2003,12.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2004,12.8,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2005,13.1,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2006,11.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2007,9.2,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2008,16.2,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2009,18.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2010,22.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2011,24.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2012,21.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2013,18.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2014,15.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2015,13.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2016,12.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2017,8.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2018,7.4,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD3,2019,15.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,1999,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2003,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2004,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2005,11.0,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2006,11.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2007,12.1,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2008,12.1,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2009,16.8,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2010,14.8,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2011,18.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2012,17.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2013,18.8,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2014,14.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2015,12.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2016,8.4,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2017,11.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2018,9.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD4,2019,9.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2005,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2006,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2007,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2008,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2009,14.0,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2010,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2011,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2012,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2013,13.8,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2014,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2015,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2016,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2017,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2018,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD6,2019,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2005,12.1,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2006,15.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2007,19.6,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2008,19.1,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2009,18.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2010,19.4,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2011,24.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2012,21.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2013,13.6,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2014,14.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2015,12.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2016,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2017,12.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2018,9.8,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKD7,2019,7.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,1999,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2003,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2004,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2005,12.8,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2006,13.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2007,11.0,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2008,12.5,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2009,18.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2010,17.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2011,16.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2012,15.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2013,19.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2014,20.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2015,15.6,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2016,17.5,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2017,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2018,16.8,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE1,2019,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,1999,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2003,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2004,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2005,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2006,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2007,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2008,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2009,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2010,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2011,24.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2012,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2013,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2014,14.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2015,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2016,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2017,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2018,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE2,2019,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,1999,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2003,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2004,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2005,12.8,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2006,14.5,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2007,9.8,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2008,17.5,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2009,16.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2010,16.0,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2011,23.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2012,16.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2013,24.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2014,22.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2015,14.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2016,13.8,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2017,13.5,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2018,13.4,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE3,2019,13.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE4,1999,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE4,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE4,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,F,Y15-24,PC,UKE4,2002,,u
