DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2008,53.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2009,53.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2010,54.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2011,55.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2012,56.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2013,56.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2014,57.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2015,57.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2016,58.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2017,58.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2018,59.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2019,59.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2020,57.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC2,2021,57.9,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,1999,42.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2000,41.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2001,41.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2002,42.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2003,44.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2004,44.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2005,45.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2006,46.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2007,47.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2008,48.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2009,48.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2010,48.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2011,49.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2012,50.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2013,50.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2014,50.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2015,51.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2016,51.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2017,51.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2018,53.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2019,53.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2020,51.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC3,2021,52.4,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,1999,44.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2000,44.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2001,46.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2002,47.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2003,47.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2004,49.5,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2005,50.0,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2006,50.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2007,50.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2008,51.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2009,51.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2010,51.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2011,50.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2012,52.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2013,53.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2014,54.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2015,53.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2016,54.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2017,55.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2018,55.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2019,55.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2020,54.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITC4,2021,54.6,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,1999,36.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2000,34.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2001,35.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2002,38.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2003,40.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2004,41.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2005,43.6,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2006,42.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2007,42.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2008,44.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2009,41.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2010,42.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2011,43.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2012,45.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2013,43.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2014,44.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2015,44.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2016,45.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2017,46.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2018,46.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2019,47.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2020,45.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF1,2021,45.1,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,1999,37.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2000,37.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2001,40.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2002,39.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2003,38.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2004,40.4,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2005,35.9,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2006,37.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2007,38.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2008,40.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2009,39.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2010,37.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2011,38.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2012,39.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2013,39.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2014,39.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2015,39.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2016,42.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2017,43.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2018,42.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2019,43.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2020,41.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF2,2021,39.0,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,1999,30.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2000,30.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2001,31.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2002,30.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2003,30.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2004,33.5,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2005,31.1,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2006,30.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2007,29.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2008,29.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2009,27.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2010,27.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2011,27.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2012,31.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2013,32.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2014,32.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2015,31.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2016,33.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2017,34.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2018,34.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2019,33.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2020,31.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF3,2021,32.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,1999,29.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2000,30.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2001,29.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2002,30.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2003,29.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2004,32.5,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2005,29.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2006,30.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2007,30.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2008,31.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2009,30.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2010,30.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2011,31.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2012,33.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2013,33.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2014,34.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2015,33.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2016,35.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2017,35.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2018,34.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2019,34.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2020,33.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF4,2021,35.0,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,1999,33.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2000,34.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2001,31.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2002,33.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2003,35.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2004,34.9,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2005,36.1,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2006,34.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2007,34.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2008,35.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2009,35.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2010,36.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2011,35.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2012,36.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2013,36.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2014,36.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2015,37.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2016,40.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2017,38.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2018,37.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2019,37.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2020,36.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF5,2021,37.8,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,1999,33.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2000,33.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2001,35.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2002,35.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2003,36.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2004,32.3,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2005,32.9,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2006,32.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2007,31.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2008,31.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2009,30.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2010,30.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2011,31.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2012,34.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2013,33.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2014,34.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2015,32.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2016,34.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2017,35.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2018,36.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2019,34.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2020,32.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITF6,2021,33.0,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,1999,28.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2000,29.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2001,30.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2002,30.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2003,30.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2004,31.5,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2005,31.4,b
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2006,31.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2007,30.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2008,31.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2009,30.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2010,30.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2011,30.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2012,31.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2013,30.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2014,31.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2015,31.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2016,32.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),04/07/22 23:00:00,A,PC,F,Y15-74,ITG1,2017,33.2,
